id,weight,age,height,size
17308,63,31.0,167.64,L
17309,79,39.0,172.72,XXXL
17310,65,22.0,175.26,XL
17311,58,31.0,165.1,M
17312,68,62.0,170.18,XXXL
17313,81,22.0,185.42,XXXL
17314,65,51.0,175.26,XXXL
17315,61,33.0,160.02,XL
17316,45,36.0,154.94,S
17317,54,38.0,160.02,M
17318,72,35.0,177.8,XXXL
17319,63,32.0,165.1,L
17320,65,33.0,175.26,L
17321,54,40.0,160.02,S
17322,63,30.0,170.18,L
17323,88,31.0,182.88,XXXL
17324,55,26.0,170.18,XL
17325,63,36.0,175.26,XL
17326,106,36.0,170.18,XXXL
17327,63,33.0,180.34,L
17328,47,29.0,160.02,XXS
17329,56,25.0,160.02,L
17330,65,39.0,167.64,XL
17331,61,31.0,154.94,XL
17332,56,23.0,162.56,M
17333,56,32.0,172.72,S
17334,58,31.0,162.56,S
17335,56,22.0,162.56,M
17336,58,36.0,165.1,M
17337,55,31.0,170.18,S
17338,59,32.0,162.56,L
17339,54,31.0,152.4,M
17340,58,33.0,172.72,S
17341,70,47.0,165.1,XXXL
17342,63,27.0,165.1,M
17343,56,28.0,157.48,M
17344,56,31.0,167.64,XL
17345,45,31.0,157.48,XXS
17346,52,26.0,165.1,S
17347,63,42.0,170.18,M
17348,68,40.0,170.18,XXXL
17349,58,27.0,167.64,S
17350,81,45.0,172.72,XXXL
17351,68,38.0,160.02,XXXL
17352,49,34.0,160.02,XXS
17353,68,46.0,175.26,XXXL
17354,61,31.0,172.72,XL
17355,68,44.0,162.56,XXXL
17356,52,50.0,162.56,S
17357,58,32.0,165.1,M
17358,70,27.0,162.56,XXXL
17359,45,26.0,152.4,S
17360,49,33.0,162.56,XXS
17361,61,31.0,167.64,L
17362,53,28.0,157.48,S
17363,81,28.0,170.18,XXXL
17364,56,21.0,165.1,S
17365,56,33.0,165.1,S
17366,63,41.0,175.26,XL
17367,68,30.0,170.18,XL
17368,46,27.0,152.4,S
17369,58,41.0,162.56,M
17370,63,31.0,177.8,XL
17371,64,32.0,170.18,L
17372,52,29.0,152.4,S
17373,56,28.0,162.56,S
17374,58,26.0,170.18,M
17375,56,23.0,160.02,S
17376,61,23.0,165.1,S
17377,56,36.0,167.64,M
17378,56,39.0,157.48,M
17379,74,55.0,172.72,XXXL
17380,49,40.0,160.02,S
17381,77,33.0,170.18,XXXL
17382,52,44.0,157.48,M
17383,52,36.0,165.1,S
17384,70,46.0,167.64,XXXL
17385,56,31.0,162.56,M
17386,61,27.0,170.18,L
17387,74,40.0,170.18,XXXL
17388,54,27.0,157.48,S
17389,65,34.0,165.1,XXXL
17390,58,41.0,162.56,M
17391,61,29.0,157.48,XL
17392,47,35.0,160.02,XXS
17393,54,38.0,160.02,XXS
17394,72,45.0,170.18,XXXL
17395,63,30.0,175.26,XL
17396,56,27.0,172.72,S
17397,77,38.0,167.64,XXXL
17398,63,44.0,170.18,M
17399,50,36.0,165.1,S
17400,78,33.0,177.8,XXXL
17401,74,39.0,167.64,XL
17402,72,32.0,162.56,XXXL
17403,66,34.0,157.48,L
17404,51,22.0,160.02,XXS
17405,74,44.0,167.64,XXXL
17406,63,38.0,185.42,S
17407,58,28.0,175.26,L
17408,70,26.0,172.72,XL
17409,52,28.0,152.4,S
17410,63,50.0,160.02,XL
17411,58,52.0,177.8,M
17412,56,32.0,157.48,M
17413,56,48.0,160.02,L
17414,47,32.0,170.18,XXS
17415,54,38.0,172.72,XXS
17416,63,33.0,167.64,XXXL
17417,54,28.0,167.64,S
17418,74,30.0,170.18,XXXL
17419,61,34.0,165.1,M
17420,55,46.0,165.1,M
17421,57,28.0,165.1,M
17422,63,45.0,170.18,L
17423,61,25.0,165.1,M
17424,62,30.0,162.56,L
17425,58,39.0,170.18,M
17426,58,32.0,167.64,S
17427,86,33.0,165.1,XXXL
17428,54,33.0,157.48,S
17429,62,44.0,175.26,L
17430,79,28.0,160.02,XXXL
17431,61,33.0,175.26,M
17432,70,45.0,167.64,XXXL
17433,62,54.0,170.18,S
17434,63,30.0,172.72,S
17435,68,28.0,172.72,XL
17436,50,41.0,157.48,XXS
17437,54,34.0,167.64,S
17438,56,28.0,170.18,S
17439,54,64.0,157.48,XL
17440,61,29.0,170.18,XL
17441,62,34.0,162.56,M
17442,86,29.0,172.72,XXXL
17443,68,35.0,167.64,XXXL
17444,77,35.0,172.72,XXXL
17445,52,39.0,165.1,S
17446,68,28.0,180.34,XL
17447,58,24.0,165.1,M
17448,53,44.0,154.94,M
17449,65,31.0,175.26,XL
17450,58,31.0,172.72,L
17451,55,49.0,162.56,S
17452,68,35.0,162.56,L
17453,56,29.0,170.18,M
17454,65,25.0,160.02,XXXL
17455,54,32.0,162.56,M
17456,62,33.0,172.72,XL
17457,63,26.0,165.1,XL
17458,56,38.0,160.02,M
17459,72,36.0,170.18,XXXL
17460,59,36.0,167.64,M
17461,74,32.0,157.48,XXXL
17462,65,29.0,167.64,XL
17463,63,32.0,167.64,XXXL
17464,58,24.0,162.56,M
17465,59,38.0,172.72,L
17466,71,26.0,162.56,XXXL
17467,88,45.0,170.18,XXXL
17468,63,26.0,170.18,L
17469,49,26.0,157.48,XXS
17470,58,37.0,162.56,M
17471,77,39.0,177.8,XXXL
17472,59,37.0,167.64,M
17473,56,35.0,170.18,S
17474,52,20.0,162.56,XXS
17475,56,50.0,165.1,S
17476,64,37.0,167.64,L
17477,65,30.0,177.8,L
17478,62,40.0,165.1,M
17479,58,29.0,167.64,M
17480,58,30.0,167.64,M
17481,63,35.0,167.64,M
17482,58,33.0,165.1,M
17483,65,26.0,177.8,XL
17484,54,37.0,170.18,S
17485,79,31.0,165.1,XXXL
17486,58,31.0,170.18,XL
17487,52,33.0,160.02,S
17488,69,36.0,162.56,XXXL
17489,65,29.0,180.34,L
17490,61,31.0,162.56,L
17491,81,29.0,175.26,XXXL
17492,70,31.0,177.8,XL
17493,47,31.0,162.56,S
17494,57,53.0,170.18,M
17495,55,32.0,165.1,M
17496,74,59.0,167.64,XXXL
17497,74,34.0,162.56,XXXL
17498,70,52.0,175.26,XXXL
17499,58,34.0,175.26,S
17500,63,35.0,172.72,M
17501,74,33.0,180.34,XXXL
17502,64,33.0,172.72,XL
17503,56,26.0,160.02,M
17504,68,24.0,162.56,XL
17505,86,43.0,162.56,XXXL
17506,68,37.0,170.18,XL
17507,72,33.0,162.56,XXXL
17508,48,29.0,152.4,S
17509,63,31.0,175.26,M
17510,56,32.0,170.18,M
17511,63,59.0,177.8,XXXL
17512,68,31.0,165.1,S
17513,61,31.0,167.64,M
17514,61,34.0,170.18,M
17515,56,21.0,172.72,M
17516,49,34.0,157.48,S
17517,52,20.0,157.48,XXS
17518,86,36.0,175.26,XXXL
17519,58,30.0,172.72,M
17520,56,33.0,167.64,M
17521,52,31.0,157.48,M
17522,49,33.0,152.4,S
17523,52,27.0,152.4,M
17524,65,47.0,175.26,XXXL
17525,61,39.0,165.1,M
17526,72,33.0,172.72,XXXL
17527,65,37.0,162.56,XL
17528,97,31.0,177.8,XXXL
17529,54,29.0,157.48,S
17530,67,45.0,162.56,XL
17531,63,38.0,162.56,L
17532,86,32.0,162.56,XXXL
17533,108,33.0,167.64,XXXL
17534,68,40.0,167.64,XXXL
17535,53,27.0,162.56,S
17536,73,31.0,182.88,XXXL
17537,61,26.0,175.26,S
17538,77,28.0,175.26,XL
17539,56,23.0,167.64,S
17540,86,29.0,180.34,XXXL
17541,89,26.0,167.64,XXXL
17542,58,63.0,170.18,L
17543,68,40.0,157.48,XXXL
17544,65,23.0,165.1,XL
17545,55,50.0,170.18,M
17546,54,29.0,172.72,M
17547,74,29.0,162.56,XL
17548,68,34.0,170.18,XXXL
17549,63,31.0,170.18,L
17550,56,42.0,172.72,S
17551,69,28.0,170.18,XL
17552,70,37.0,172.72,XL
17553,72,22.0,167.64,S
17554,53,32.0,170.18,S
17555,104,38.0,180.34,XXXL
17556,65,24.0,170.18,M
17557,46,32.0,157.48,S
17558,46,29.0,160.02,XXS
17559,69,35.0,165.1,XL
17560,58,29.0,167.64,M
17561,54,48.0,162.56,S
17562,57,33.0,167.64,S
17563,106,27.0,162.56,XXXL
17564,58,33.0,165.1,XL
17565,56,28.0,162.56,S
17566,68,31.0,172.72,XXXL
17567,58,30.0,157.48,L
17568,70,32.0,162.56,L
17569,57,34.0,172.72,S
17570,61,31.0,170.18,XL
17571,53,30.0,160.02,S
17572,70,28.0,172.72,XXXL
17573,49,26.0,160.02,S
17574,63,37.0,170.18,M
17575,68,30.0,165.1,XL
17576,58,32.0,162.56,M
17577,68,38.0,165.1,XXXL
17578,52,38.0,160.02,M
17579,54,30.0,172.72,S
17580,72,27.0,172.72,XXXL
17581,53,37.0,160.02,S
17582,52,27.0,170.18,XXS
17583,78,31.0,170.18,XL
17584,49,26.0,165.1,XXS
17585,70,37.0,167.64,L
17586,97,33.0,160.02,XXXL
17587,68,38.0,175.26,L
17588,61,33.0,165.1,XL
17589,65,50.0,167.64,XL
17590,65,31.0,170.18,M
17591,61,33.0,170.18,XL
17592,53,30.0,162.56,S
17593,48,28.0,154.94,XXS
17594,49,24.0,165.1,XXS
17595,68,25.0,177.8,XXXL
17596,70,36.0,162.56,L
17597,65,30.0,170.18,L
17598,52,18.0,167.64,M
17599,54,34.0,162.56,S
17600,56,47.0,162.56,M
17601,61,42.0,160.02,M
17602,61,32.0,160.02,M
17603,79,28.0,162.56,XXXL
17604,52,29.0,162.56,XXS
17605,50,33.0,170.18,M
17606,58,36.0,165.1,M
17607,63,35.0,172.72,M
17608,56,32.0,157.48,XL
17609,58,15.0,165.1,M
17610,79,41.0,175.26,XXXL
17611,70,33.0,152.4,XXXL
17612,58,32.0,157.48,M
17613,56,24.0,162.56,M
17614,63,37.0,167.64,XL
17615,65,27.0,170.18,M
17616,54,29.0,154.94,M
17617,63,24.0,170.18,L
17618,57,34.0,154.94,M
17619,72,19.0,167.64,XXXL
17620,58,28.0,172.72,L
17621,70,31.0,167.64,XXXL
17622,65,33.0,172.72,L
17623,63,34.0,172.72,XXXL
17624,49,31.0,172.72,M
17625,95,24.0,175.26,XXXL
17626,44,31.0,157.48,S
17627,63,55.0,160.02,XL
17628,67,24.0,172.72,L
17629,54,43.0,160.02,S
17630,63,41.0,177.8,L
17631,61,31.0,180.34,M
17632,58,38.0,165.1,M
17633,67,28.0,154.94,XL
17634,71,31.0,170.18,XL
17635,72,35.0,182.88,XL
17636,72,38.0,167.64,XXXL
17637,58,37.0,160.02,M
17638,52,42.0,154.94,S
17639,56,29.0,172.72,M
17640,54,32.0,154.94,S
17641,53,27.0,162.56,XXS
17642,58,26.0,170.18,M
17643,55,26.0,157.48,S
17644,52,34.0,157.48,XXS
17645,63,29.0,170.18,L
17646,52,25.0,170.18,S
17647,63,37.0,165.1,L
17648,62,31.0,165.1,M
17649,74,36.0,170.18,XL
17650,64,30.0,170.18,L
17651,61,27.0,160.02,M
17652,56,32.0,165.1,S
17653,58,32.0,157.48,M
17654,61,33.0,165.1,S
17655,52,51.0,172.72,S
17656,58,32.0,172.72,M
17657,63,31.0,167.64,L
17658,51,53.0,160.02,XXS
17659,65,30.0,175.26,XL
17660,61,29.0,157.48,M
17661,78,36.0,172.72,XL
17662,68,35.0,167.64,XL
17663,58,21.0,170.18,M
17664,67,37.0,167.64,XL
17665,61,26.0,170.18,S
17666,67,30.0,165.1,XXXL
17667,61,35.0,170.18,M
17668,61,31.0,152.4,L
17669,48,32.0,157.48,XXS
17670,54,42.0,167.64,S
17671,70,32.0,165.1,S
17672,68,31.0,170.18,L
17673,65,33.0,167.64,L
17674,57,58.0,172.72,M
17675,61,23.0,162.56,L
17676,63,28.0,170.18,XL
17677,63,35.0,162.56,XL
17678,65,28.0,160.02,M
17679,50,29.0,154.94,XXS
17680,58,39.0,167.64,L
17681,58,31.0,157.48,M
17682,58,34.0,154.94,M
17683,77,48.0,162.56,XXXL
17684,72,30.0,167.64,XL
17685,58,30.0,167.64,M
17686,56,30.0,160.02,M
17687,63,30.0,172.72,M
17688,53,35.0,160.02,XXS
17689,99,40.0,154.94,XXXL
17690,54,25.0,172.72,S
17691,63,32.0,167.64,XL
17692,90,31.0,170.18,XXXL
17693,49,31.0,160.02,XXS
17694,49,29.0,167.64,M
17695,90,48.0,182.88,XXXL
17696,51,25.0,157.48,XXS
17697,49,29.0,165.1,S
17698,97,37.0,160.02,XXXL
17699,74,29.0,177.8,XL
17700,52,26.0,157.48,S
17701,46,26.0,152.4,S
17702,63,28.0,162.56,XL
17703,53,43.0,157.48,M
17704,65,43.0,170.18,XL
17705,65,39.0,165.1,XL
17706,70,32.0,172.72,XXXL
17707,70,26.0,182.88,XL
17708,59,34.0,167.64,L
17709,71,29.0,167.64,XXXL
17710,61,37.0,170.18,L
17711,58,29.0,177.8,S
17712,56,33.0,172.72,M
17713,64,28.0,172.72,XL
17714,70,27.0,160.02,XXXL
17715,54,28.0,160.02,M
17716,61,36.0,162.56,M
17717,58,32.0,165.1,L
17718,63,33.0,162.56,L
17719,48,55.0,154.94,S
17720,53,29.0,175.26,XXS
17721,59,33.0,160.02,S
17722,61,35.0,160.02,L
17723,52,42.0,157.48,L
17724,68,34.0,172.72,XXXL
17725,61,37.0,162.56,XL
17726,71,44.0,172.72,XXXL
17727,61,48.0,165.1,L
17728,53,35.0,170.18,S
17729,90,32.0,162.56,XXXL
17730,90,50.0,170.18,XXXL
17731,49,28.0,157.48,XXS
17732,72,28.0,170.18,XXXL
17733,68,25.0,160.02,L
17734,60,41.0,160.02,M
17735,55,45.0,170.18,S
17736,58,32.0,162.56,M
17737,56,35.0,165.1,XL
17738,61,31.0,157.48,XL
17739,47,45.0,160.02,XXS
17740,68,32.0,177.8,L
17741,63,32.0,165.1,L
17742,70,30.0,177.8,M
17743,58,26.0,162.56,M
17744,58,42.0,175.26,M
17745,54,30.0,160.02,S
17746,54,33.0,152.4,S
17747,58,31.0,167.64,M
17748,50,32.0,154.94,S
17749,72,30.0,167.64,XL
17750,61,32.0,172.72,S
17751,52,29.0,170.18,XXS
17752,53,31.0,162.56,S
17753,58,18.0,160.02,M
17754,54,35.0,167.64,S
17755,50,38.0,162.56,XXS
17756,65,31.0,157.48,XL
17757,58,34.0,175.26,S
17758,68,47.0,182.88,XXXL
17759,58,34.0,160.02,M
17760,56,42.0,167.64,L
17761,79,25.0,170.18,XXXL
17762,61,37.0,165.1,XL
17763,63,23.0,172.72,L
17764,61,38.0,172.72,M
17765,65,38.0,162.56,XL
17766,58,34.0,177.8,M
17767,58,26.0,175.26,M
17768,48,43.0,165.1,S
17769,63,37.0,162.56,XL
17770,58,30.0,170.18,S
17771,54,40.0,162.56,M
17772,56,30.0,167.64,S
17773,65,31.0,165.1,XL
17774,65,39.0,172.72,XL
17775,56,44.0,162.56,S
17776,68,30.0,172.72,L
17777,63,25.0,175.26,L
17778,56,30.0,162.56,S
17779,60,49.0,175.26,L
17780,54,40.0,170.18,M
17781,56,25.0,162.56,M
17782,68,34.0,162.56,XL
17783,56,32.0,160.02,M
17784,54,31.0,167.64,S
17785,49,29.0,154.94,XXS
17786,54,36.0,157.48,XXXL
17787,70,32.0,175.26,XL
17788,70,43.0,165.1,L
17789,63,39.0,167.64,XL
17790,56,36.0,152.4,S
17791,58,26.0,175.26,S
17792,59,45.0,170.18,XL
17793,68,24.0,165.1,L
17794,55,26.0,170.18,S
17795,63,34.0,160.02,S
17796,86,50.0,172.72,XXXL
17797,63,31.0,165.1,XL
17798,61,30.0,162.56,L
17799,49,31.0,157.48,S
17800,56,56.0,160.02,XXXL
17801,58,28.0,172.72,M
17802,70,30.0,180.34,L
17803,53,28.0,154.94,M
17804,56,39.0,167.64,M
17805,57,35.0,165.1,M
17806,60,31.0,162.56,L
17807,61,32.0,162.56,XXXL
17808,52,50.0,162.56,M
17809,65,28.0,177.8,XL
17810,83,26.0,177.8,XXXL
17811,54,45.0,165.1,M
17812,64,28.0,175.26,XL
17813,48,39.0,162.56,S
17814,54,28.0,162.56,XXS
17815,58,29.0,162.56,M
17816,54,49.0,165.1,M
17817,58,29.0,172.72,M
17818,49,38.0,152.4,XL
17819,61,60.0,170.18,L
17820,74,52.0,167.64,XXXL
17821,47,40.0,154.94,S
17822,58,40.0,162.56,M
17823,46,28.0,157.48,XXS
17824,56,44.0,165.1,XL
17825,53,30.0,160.02,S
17826,106,39.0,170.18,XXXL
17827,68,34.0,170.18,XXXL
17828,70,33.0,167.64,XL
17829,58,30.0,162.56,M
17830,61,38.0,167.64,L
17831,62,39.0,157.48,XXXL
17832,56,35.0,172.72,M
17833,58,39.0,160.02,S
17834,68,28.0,180.34,L
17835,47,30.0,152.4,S
17836,56,33.0,157.48,M
17837,70,39.0,170.18,XXXL
17838,57,53.0,162.56,M
17839,47,38.0,165.1,S
17840,58,30.0,160.02,S
17841,65,36.0,165.1,L
17842,68,24.0,170.18,XL
17843,68,31.0,170.18,M
17844,58,40.0,167.64,L
17845,72,25.0,162.56,XL
17846,65,43.0,167.64,L
17847,65,30.0,165.1,M
17848,58,29.0,162.56,XL
17849,48,28.0,162.56,XXS
17850,58,26.0,160.02,M
17851,52,28.0,162.56,XXS
17852,64,30.0,154.94,M
17853,52,54.0,160.02,M
17854,56,28.0,167.64,S
17855,58,23.0,170.18,M
17856,54,25.0,154.94,S
17857,61,31.0,160.02,M
17858,88,32.0,162.56,XXXL
17859,68,32.0,162.56,XL
17860,74,29.0,167.64,L
17861,58,30.0,162.56,M
17862,47,32.0,152.4,S
17863,65,29.0,170.18,XL
17864,56,20.0,165.1,XXS
17865,86,53.0,165.1,XXXL
17866,58,32.0,172.72,M
17867,56,21.0,162.56,M
17868,61,28.0,162.56,M
17869,66,32.0,157.48,XXXL
17870,68,35.0,172.72,XXXL
17871,72,35.0,182.88,XXXL
17872,53,41.0,165.1,XXS
17873,68,30.0,165.1,XL
17874,68,24.0,167.64,XL
17875,58,34.0,175.26,S
17876,58,29.0,170.18,S
17877,86,55.0,167.64,XXXL
17878,61,35.0,172.72,S
17879,55,28.0,157.48,S
17880,73,50.0,165.1,XXXL
17881,54,27.0,167.64,XXS
17882,58,39.0,165.1,M
17883,61,35.0,172.72,L
17884,66,35.0,177.8,L
17885,58,21.0,160.02,M
17886,56,18.0,170.18,S
17887,79,32.0,157.48,XXXL
17888,81,37.0,167.64,XXXL
17889,63,35.0,162.56,XL
17890,72,27.0,172.72,XXXL
17891,62,30.0,177.8,XL
17892,68,46.0,162.56,XL
17893,61,28.0,162.56,L
17894,74,28.0,177.8,XXXL
17895,78,49.0,162.56,XXXL
17896,47,29.0,154.94,S
17897,81,35.0,172.72,XXXL
17898,58,34.0,175.26,S
17899,68,31.0,165.1,XXXL
17900,79,29.0,182.88,XXXL
17901,47,29.0,157.48,XXS
17902,56,32.0,162.56,M
17903,65,32.0,170.18,XL
17904,68,31.0,177.8,XXXL
17905,77,41.0,172.72,XXXL
17906,45,21.0,157.48,XXS
17907,72,54.0,157.48,XXXL
17908,63,33.0,175.26,L
17909,58,30.0,167.64,L
17910,44,31.0,152.4,XXS
17911,61,45.0,162.56,L
17912,48,31.0,165.1,XXS
17913,74,55.0,180.34,XXXL
17914,81,36.0,165.1,XXXL
17915,83,27.0,172.72,XXXL
17916,95,49.0,172.72,XXXL
17917,68,33.0,170.18,XXXL
17918,74,39.0,170.18,XXXL
17919,64,42.0,167.64,L
17920,63,41.0,167.64,L
17921,58,63.0,170.18,XL
17922,61,32.0,167.64,XL
17923,59,32.0,162.56,S
17924,56,36.0,170.18,XL
17925,54,23.0,165.1,M
17926,56,23.0,165.1,S
17927,83,38.0,170.18,XXXL
17928,59,62.0,157.48,L
17929,64,41.0,162.56,M
17930,61,56.0,170.18,XL
17931,56,31.0,160.02,M
17932,81,39.0,177.8,XXXL
17933,74,26.0,180.34,XL
17934,56,35.0,160.02,M
17935,70,33.0,177.8,XL
17936,63,27.0,170.18,XL
17937,54,30.0,165.1,S
17938,56,22.0,172.72,S
17939,64,37.0,177.8,XL
17940,54,29.0,152.4,M
17941,56,31.0,154.94,M
17942,72,31.0,170.18,XL
17943,63,30.0,160.02,XL
17944,61,38.0,172.72,M
17945,49,24.0,152.4,XXS
17946,58,38.0,167.64,M
17947,63,29.0,165.1,L
17948,65,26.0,167.64,L
17949,50,28.0,157.48,S
17950,60,53.0,170.18,XL
17951,52,36.0,154.94,S
17952,49,26.0,167.64,S
17953,63,37.0,172.72,L
17954,52,27.0,170.18,S
17955,68,49.0,162.56,XXXL
17956,65,26.0,172.72,XL
17957,50,23.0,157.48,M
17958,64,29.0,160.02,XL
17959,65,37.0,175.26,L
17960,86,32.0,162.56,XXXL
17961,57,32.0,162.56,L
17962,58,39.0,175.26,M
17963,56,30.0,162.56,M
17964,68,32.0,167.64,XXXL
17965,52,32.0,157.48,XXS
17966,70,54.0,172.72,XXXL
17967,63,55.0,165.1,L
17968,58,39.0,167.64,L
17969,58,23.0,172.72,M
17970,60,27.0,170.18,M
17971,74,33.0,160.02,XL
17972,49,36.0,162.56,S
17973,52,24.0,160.02,S
17974,54,30.0,165.1,S
17975,99,30.0,172.72,XXXL
17976,52,31.0,160.02,XXS
17977,63,31.0,167.64,L
17978,49,29.0,157.48,S
17979,68,29.0,165.1,XXXL
17980,56,31.0,160.02,S
17981,90,48.0,170.18,XXXL
17982,56,35.0,167.64,S
17983,61,26.0,170.18,M
17984,65,38.0,154.94,XXXL
17985,56,38.0,157.48,L
17986,49,34.0,154.94,S
17987,61,30.0,165.1,L
17988,53,45.0,157.48,M
17989,61,26.0,165.1,M
17990,63,,162.56,L
17991,68,41.0,167.64,L
17992,50,48.0,160.02,S
17993,97,44.0,177.8,XXXL
17994,65,26.0,167.64,XL
17995,58,31.0,170.18,XL
17996,55,26.0,170.18,XL
17997,56,52.0,162.56,M
17998,56,61.0,165.1,M
17999,56,37.0,160.02,M
18000,61,34.0,182.88,L
18001,76,46.0,167.64,XXXL
18002,63,36.0,165.1,M
18003,61,27.0,162.56,L
18004,61,30.0,160.02,S
18005,57,48.0,170.18,M
18006,56,25.0,162.56,M
18007,63,38.0,170.18,L
18008,86,27.0,172.72,XXXL
18009,68,31.0,167.64,XL
18010,88,30.0,170.18,XXXL
18011,58,38.0,162.56,XL
18012,66,29.0,167.64,L
18013,48,26.0,162.56,XXS
18014,79,37.0,177.8,XXXL
18015,46,32.0,147.32,S
18016,52,41.0,160.02,S
18017,61,36.0,167.64,XXXL
18018,95,38.0,162.56,XXXL
18019,73,32.0,175.26,L
18020,65,31.0,177.8,XL
18021,63,40.0,162.56,L
18022,76,34.0,167.64,XL
18023,52,31.0,162.56,S
18024,63,32.0,160.02,XXXL
18025,56,65.0,170.18,M
18026,54,46.0,162.56,XXS
18027,52,35.0,160.02,XXS
18028,55,42.0,170.18,S
18029,68,43.0,152.4,XL
18030,58,39.0,160.02,M
18031,48,41.0,170.18,XXS
18032,61,33.0,162.56,M
18033,54,24.0,165.1,S
18034,58,41.0,162.56,M
18035,65,29.0,165.1,M
18036,45,28.0,157.48,XXS
18037,81,30.0,172.72,XXS
18038,54,19.0,160.02,S
18039,51,68.0,165.1,M
18040,70,30.0,165.1,XL
18041,58,24.0,172.72,S
18042,49,32.0,160.02,XXS
18043,77,33.0,162.56,XXXL
18044,61,34.0,162.56,L
18045,104,32.0,170.18,XXXL
18046,61,29.0,167.64,M
18047,56,29.0,167.64,M
18048,63,30.0,162.56,XL
18049,79,35.0,182.88,XXXL
18050,61,32.0,175.26,L
18051,61,45.0,172.72,M
18052,86,52.0,162.56,XXXL
18053,68,18.0,175.26,XL
18054,65,34.0,170.18,L
18055,65,32.0,167.64,XXXL
18056,52,30.0,162.56,XXS
18057,66,27.0,160.02,S
18058,52,32.0,160.02,S
18059,58,45.0,170.18,M
18060,63,44.0,160.02,XL
18061,58,34.0,165.1,S
18062,74,28.0,175.26,XXXL
18063,65,31.0,170.18,L
18064,74,40.0,172.72,XXXL
18065,54,29.0,167.64,XXS
18066,56,28.0,160.02,M
18067,86,30.0,172.72,XXXL
18068,53,38.0,162.56,S
18069,53,23.0,170.18,S
18070,58,30.0,167.64,S
18071,63,22.0,172.72,L
18072,56,32.0,172.72,S
18073,63,54.0,167.64,M
18074,57,33.0,162.56,M
18075,61,42.0,162.56,XXXL
18076,51,21.0,175.26,S
18077,55,31.0,157.48,M
18078,56,30.0,160.02,M
18079,66,36.0,162.56,XL
18080,81,29.0,167.64,XL
18081,45,32.0,152.4,XXS
18082,58,26.0,162.56,S
18083,61,29.0,167.64,L
18084,86,30.0,162.56,XXXL
18085,49,30.0,162.56,S
18086,50,34.0,152.4,XXS
18087,61,38.0,170.18,M
18088,70,18.0,177.8,XXXL
18089,52,37.0,165.1,XXS
18090,81,55.0,172.72,XXXL
18091,72,35.0,175.26,XL
18092,70,50.0,170.18,XL
18093,52,36.0,160.02,S
18094,55,30.0,165.1,M
18095,52,23.0,160.02,S
18096,81,43.0,157.48,XXXL
18097,58,27.0,160.02,M
18098,68,53.0,165.1,XL
18099,55,26.0,157.48,S
18100,68,24.0,170.18,XL
18101,56,28.0,162.56,M
18102,65,33.0,160.02,XL
18103,63,32.0,162.56,L
18104,86,32.0,170.18,XXXL
18105,52,29.0,167.64,S
18106,65,30.0,165.1,XL
18107,56,28.0,160.02,M
18108,46,29.0,160.02,XXS
18109,61,33.0,165.1,L
18110,72,35.0,167.64,XXXL
18111,50,27.0,,S
18112,72,29.0,175.26,XXXL
18113,58,26.0,167.64,S
18114,58,38.0,170.18,L
18115,65,43.0,172.72,XXXL
18116,62,33.0,172.72,M
18117,56,24.0,165.1,M
18118,108,30.0,167.64,XXXL
18119,70,40.0,170.18,XXXL
18120,57,63.0,162.56,L
18121,61,30.0,160.02,L
18122,61,28.0,172.72,S
18123,63,27.0,167.64,S
18124,53,27.0,167.64,M
18125,90,34.0,162.56,XXXL
18126,54,39.0,170.18,L
18127,56,31.0,175.26,XXS
18128,70,34.0,165.1,XXXL
18129,61,30.0,160.02,L
18130,61,40.0,165.1,L
18131,63,34.0,160.02,L
18132,73,44.0,162.56,XXXL
18133,55,33.0,157.48,M
18134,47,38.0,154.94,S
18135,53,37.0,167.64,XXS
18136,63,31.0,162.56,L
18137,54,30.0,165.1,M
18138,63,32.0,177.8,M
18139,65,35.0,,XL
18140,64,42.0,167.64,M
18141,72,42.0,157.48,XXXL
18142,63,27.0,165.1,XXXL
18143,72,29.0,170.18,XXXL
18144,71,33.0,165.1,XXXL
18145,70,40.0,177.8,XL
18146,72,29.0,167.64,XL
18147,56,36.0,165.1,S
18148,63,31.0,170.18,L
18149,86,30.0,177.8,XXXL
18150,55,26.0,170.18,S
18151,61,34.0,175.26,M
18152,63,27.0,170.18,L
18153,72,54.0,165.1,XL
18154,52,39.0,162.56,XXS
18155,54,31.0,162.56,S
18156,65,32.0,165.1,L
18157,50,33.0,157.48,S
18158,57,35.0,160.02,M
18159,48,29.0,157.48,S
18160,63,48.0,167.64,L
18161,58,29.0,170.18,M
18162,63,34.0,160.02,M
18163,65,44.0,160.02,XL
18164,49,33.0,152.4,S
18165,58,22.0,177.8,M
18166,64,24.0,170.18,XL
18167,65,32.0,157.48,L
18168,45,34.0,170.18,S
18169,104,35.0,165.1,XXXL
18170,72,29.0,182.88,XL
18171,58,37.0,165.1,M
18172,54,37.0,162.56,M
18173,58,46.0,157.48,M
18174,95,39.0,165.1,XXXL
18175,56,31.0,162.56,S
18176,52,28.0,162.56,S
18177,70,33.0,180.34,XL
18178,53,39.0,154.94,S
18179,61,29.0,162.56,M
18180,58,39.0,172.72,L
18181,56,24.0,170.18,M
18182,77,42.0,180.34,XL
18183,63,45.0,172.72,L
18184,61,51.0,165.1,L
18185,61,36.0,162.56,L
18186,70,27.0,162.56,XL
18187,68,35.0,167.64,XL
